"GeneID","genename","AUG_Hairpin","Rmotif","TranslationCat","Ribo_Mock_RPKM_AVG","Ribo_IC_RPKM_AVG","RNA_Mock_RPKM_AVG","RNA_IC_RPKM_AVG","RNAlog2fc","RNA_adjp","Ribolog2fc","Ribo_adjp","TE_Mock","TE_IC","log2_TEfc","Direction"
"AT1G29070","PRPL34",1,"TRUE","Non DTG",65.6260829,44.07666432,529.9321571,555.701755,0.122476042,0.580238479,-0.461707893,0.542953978,0.12383865,0.079317123,-0.642757399,-0.0565481552947995
"AT1G29470",NA,1,"TRUE","Non DTG",10.5298019,7.80988559,20.6734423,16.91937354,-0.197991302,0.5694272,-0.163130095,0.936826375,0.509339555,0.461594253,-0.142002498,0.0322983399044337
"AT1G29660",NA,1,"TRUE","Non DTG",27.03500776,29.69566752,49.40703941,32.30315045,-0.476809593,0.189188553,0.140134229,0.936826375,0.54718939,0.919280847,0.748465426,-0.0668173446948588
"AT1G29690","CAD1",1,"FALSE","Forwarded",14.67290605,30.99320092,32.05281814,87.99403744,1.414912781,1.60051e-22,1.246988048,5.99956e-07,0.45777273,0.35221933,-0.378157434,1.76437932686944
"AT1G29900","CARB",1,"FALSE","Non DTG",8.490799004,6.973480133,12.19731536,9.42674862,-0.269760931,0.782154576,-0.207221943,0.907652878,0.696120315,0.739754545,0.087709978,0.0559003842673089
"AT1G30120","PDH-E1",1,"TRUE","Non DTG",25.04176628,23.15033923,51.45180337,46.09775025,0.016906491,0.982707503,-0.096267192,0.971959027,0.486703374,0.502201064,0.045222311,-0.00162754041514327
"AT1G30380","PSAK",1,"FALSE","Non DTG",492.3136787,387.9564379,3596.239931,3110.130383,-0.095741637,0.580343496,-0.286626264,0.4833826,0.136896783,0.124739606,-0.134168943,0.0274420677225542
"AT1G30630","epsilon1-COP",1,"FALSE","Non DTG",11.22194214,10.2479146,32.64184451,17.98424493,-0.670628449,0.170889053,-0.163938322,0.96168669,0.343790074,0.569827348,0.728996972,0.109941702614523
"AT1G30690","PATL4",1,"TRUE","Non DTG",3.702103883,6.086015854,12.18332093,15.31179087,0.373269071,0.587080953,0.704765314,0.602292551,0.303866565,0.397472504,0.38741712,0.263067094029803
"AT1G30820","CTPS1",1,"FALSE","Non DTG",8.3637573,6.944963736,19.61210229,13.51480036,-0.399809416,0.299307786,-0.228545333,0.922062997,0.426458988,0.513878382,0.269019954,0.0913745761162555
"AT1G30910",NA,1,"FALSE","Non DTG",3.405691862,3.612530408,11.93606982,11.02103543,-0.187231645,0.854469801,0.134554516,0.987437048,0.285327743,0.327785028,0.200129929,-0.0251928633728588
"AT1G31130",NA,1,"FALSE","Non DTG",9.822853993,14.3740587,30.13379617,42.58691145,0.87089241,0.005635272,0.536478394,0.565100576,0.325974661,0.33752292,0.05022565,0.467214961463589
"AT1G31300",NA,1,"TRUE","Non DTG",4.178574871,5.409198303,9.582013855,11.47652055,0.212350353,0.862348251,0.345086967,0.936826375,0.436085246,0.471327375,0.112119295,0.0732793392581493
"AT1G31340","ATRUB1",1,"FALSE","Non DTG",5.910968827,3.804798687,22.51733256,24.76742393,0.390998286,0.685251906,0.073581752,0.989950827,0.262507507,0.153621091,-0.772982377,0.0287703389128771
"AT1G31650","ATROPGEF14",1,"TRUE","Non DTG",1.383936306,1.442012503,1.541852103,1.130164584,-0.433006113,0.832255121,0.177680472,0.978661922,0.897580451,1.27593142,0.507437628,-0.0769367305367253
"AT1G31800","CYP97A3",1,"TRUE","Non DTG",17.18919029,16.09660991,24.24295809,16.65762723,-0.47615232,0.273119298,-0.091853708,0.971959027,0.709038486,0.966320694,0.446638121,0.0437363561648026
"AT1G31810","AFH14",1,"TRUE","Non DTG",1.636733803,1.809881821,2.998485863,3.322490927,0.355422444,0.69866452,0.270094187,0.939792056,0.545853433,0.544736422,-0.002955293,0.095997536053733
"AT1G31970","RH5",1,"FALSE","Non DTG",6.926941031,6.506946326,12.48893005,11.76277496,0.139424121,0.904113451,-0.0680746,0.987703677,0.554646475,0.55318123,-0.003816302,-0.0094912412674266
"AT1G32050","AtSCAMP5",1,"FALSE","Non DTG",8.541314097,5.283229344,44.334877,32.08730629,-0.48681934,0.480715493,-0.156236048,0.970346925,0.192654512,0.164651694,-0.226598618,0.0760587297715683
"AT1G32400","TOM2A",1,"FALSE","Non DTG",12.57442175,7.937340332,35.39647837,30.76523738,-0.350553835,0.255435418,-0.253611212,0.937980091,0.355244994,0.257997045,-0.461459779,0.088904382965598
"AT1G32470","GDC-H1",1,"TRUE","Non DTG",75.63023418,53.14651824,440.1391799,396.2496086,-0.050772946,0.825947775,-0.29371952,0.735155717,0.171832542,0.134123838,-0.357437614,0.0149130053281059
"AT1G32550","FdC2",1,"TRUE","Non DTG",5.88213384,5.616848222,29.99239138,31.90722832,0.190840723,0.838201512,-0.26836183,0.953728363,0.196120868,0.176036858,-0.155865527,-0.0512143656628031
"AT1G32700",NA,1,"TRUE","Non DTG",9.2898246,9.111031237,30.71184292,23.1786173,-0.471746468,0.205242973,0.422682378,0.889232878,0.302483463,0.393079152,0.377963578,-0.199398918907341
"AT1G32900","GBSS1",1,"TRUE","Non DTG",12.54830539,10.51941186,21.96680572,14.43420793,-0.563019915,0.130305224,-0.252967428,0.901612329,0.571239421,0.728783451,0.351394655,0.142425699810329
"AT1G32920",NA,1,"TRUE","Intensified",45.59219134,128.7434779,226.2810518,1057.435486,2.179290816,2.08122e-87,2.205173322,3.18908e-20,0.201484795,0.121750669,-0.726741269,4.80571396832281
"AT1G32928",NA,1,"FALSE","Intensified",43.68402299,71.65720342,90.00936553,254.173534,1.776549459,3.42347e-12,1.150121183,0.011524971,0.485327529,0.281922363,-0.783660773,2.04324716544309
"AT1G33040","NACA5",1,"FALSE","Non DTG",9.008617583,7.014882613,23.66531521,26.17913119,0.097749695,0.95445,-0.210125177,0.964985376,0.380667551,0.267957044,-0.506529853,-0.020539671963571
"AT1G33560","ADR1",1,"TRUE","Non DTG",1.364316657,1.561687772,2.140334202,3.587918033,0.646821649,0.579294826,0.279502478,0.95807376,0.637431601,0.435262946,-0.550383336,0.180788253719546
"AT1G33600",NA,1,"TRUE","Forwarded",24.02029879,67.23642669,51.61789619,156.9610855,1.695436281,8.12023e-45,1.594466388,7.63443e-21,0.465348272,0.42836367,-0.11947472,2.70331616305022
"AT1G33780",NA,1,"TRUE","Non DTG",1.865713254,1.614212551,10.53214964,7.248733254,-0.27829736,0.806782691,0.173773609,0.979422389,0.177144583,0.222688916,0.330102404,-0.0483607366223722
"AT1G33811",NA,1,"TRUE","Non DTG",7.50078998,7.753836746,15.97045849,9.161968855,-0.755984731,0.409932295,-0.033427327,0.993885949,0.46966654,0.846306822,0.84954398,0.025270548810144
"AT1G34000","OHP2",1,"TRUE","Non DTG",56.50919659,44.33567102,236.5466897,203.6048946,-0.177108701,0.304426189,-0.27615956,0.820950493,0.238892358,0.217753464,-0.13366504,0.0489102609403316
"AT1G34190","anac017",1,"TRUE","Non DTG",7.395211194,4.690682597,15.83996289,17.9262969,0.353305558,0.372803303,-0.454074704,0.812173201,0.466870487,0.261664895,-0.835302008,-0.160427116670405
"AT1G34780","APRL4",1,"FALSE","Non DTG",1.139277491,2.069152846,7.06933877,9.524501193,0.359495309,0.826128346,0.861295253,0.749215808,0.161157575,0.217245271,0.430852776,0.309631603117468
"AT1G35620","ATPDI8",1,"TRUE","Non DTG",2.485658952,2.6335532,10.47157437,10.57614838,0.091471947,0.951490821,0.552532879,0.859996219,0.237372038,0.249008723,0.069046281,0.0505412582236454
"AT1G35670","ATCDPK2",1,"TRUE","Non DTG",7.8416198,6.748627848,16.427917,26.27546509,0.63501643,0.064155846,-0.08353687,0.987703677,0.477335002,0.256841423,-0.894124233,-0.0530472849607741
"AT1G35720","ANN1",1,"TRUE","Non DTG",10.6350243,9.4250027,21.69387818,27.09209205,0.513195601,0.201969546,-0.133235495,0.977375972,0.490231586,0.347887593,-0.494842211,-0.0683758699310575
"AT1G36370","MSA1",1,"TRUE","Non DTG",2.153972689,1.313801939,4.532884755,6.326735587,0.509980349,0.611875111,-0.49184563,0.899651201,0.475188055,0.20765874,-1.194283979,-0.250831606041525
"AT1G42970","GAPB",1,"TRUE","Exclusive",331.399745,247.2153138,1076.494926,961.0870226,-0.093832151,0.474329695,-0.34536936,0.003334616,0.307850726,0.257224692,-0.259201831,0.0324067499382934
"AT1G43190","PTB3",1,"TRUE","Non DTG",6.383944804,4.555011761,10.90359737,13.90410645,0.576913864,0.191195538,0.273579285,0.922491402,0.585489778,0.327601905,-0.837700236,0.157831682419707
"AT1G43670","AtcFBP",1,"FALSE","Non DTG",34.67739694,35.04442956,89.82840449,76.33113253,-0.058469783,0.901859254,0.154800791,0.930283453,0.386040442,0.459110567,0.250089646,-0.00905116865799835
"AT1G43690",NA,1,"TRUE","Non DTG",4.745117191,3.056841623,6.145692158,6.673972378,0.124361546,0.909025628,-0.414988832,0.878842945,0.772104601,0.458024315,-0.753372123,-0.0516086527202543
"AT1G44100","AAP5",1,"FALSE","Non DTG",8.997778024,12.37863588,20.3781599,34.29419633,0.668919545,0.075861929,0.487534356,0.521481325,0.44154026,0.360954249,-0.290729004,0.326121259587388
"AT1G44800","SIAR1",1,"TRUE","Non DTG",2.654041759,3.03149848,4.502379823,4.50241524,0.335971161,0.836053725,0.140035336,0.986150942,0.589475314,0.673304953,0.19182868,0.0470478344169451
"AT1G45145","ATH5",1,"TRUE","Forwarded",13.53959417,22.9647126,94.05091518,197.9479362,1.22013535,7.34818e-15,1.463565859,0.00326142,0.14396026,0.116013903,-0.311372907,1.78574844161902
"AT1G47260","APFI",1,"TRUE","Non DTG",7.347453333,11.63694757,35.74668939,38.33594179,0.227480282,0.653542394,0.652973845,0.563212999,0.205542204,0.30355189,0.562508499,0.148538674399224
"AT1G47530","DTX33",1,"FALSE","Non DTG",6.060691295,9.282397433,21.35146449,22.86800283,0.125465412,0.876007316,0.529833758,0.711620147,0.283853658,0.405912029,0.516019762,0.0664758107389783
"AT1G48440",NA,1,"FALSE","Non DTG",15.08315121,5.186536685,61.7806129,54.10708557,-0.037071305,0.983105828,-0.579478523,0.786434957,0.244140524,0.095856885,-1.348757818,0.0214820250670825
"AT1G48600","AtPMEAMT",1,"FALSE","Non DTG",8.286841862,7.541967651,25.95967665,20.86386564,-0.257877957,0.551440004,-0.18634097,0.95584419,0.319219764,0.361484673,0.179384501,0.0480532286489983
"AT1G48630","RACK1B",1,"TRUE","Non DTG",7.982404888,3.688419053,26.00537492,22.65667214,-0.109905956,0.920287067,-0.736974423,0.591485252,0.306952117,0.162796152,-0.914947017,0.0809978785073634
"AT1G48790","AMSH1",1,"TRUE","Non DTG",4.207817252,3.733320128,8.858240934,8.727521854,0.114647494,0.917484094,-0.055557472,0.991579971,0.47501725,0.427764054,-0.151164652,-0.00636952493777517
"AT1G48830",NA,1,"TRUE","Non DTG",6.163925513,6.505849513,57.59888208,38.24432728,-0.450594515,0.691968768,-0.009059779,0.997851096,0.107014673,0.170112798,0.668683064,0.00408228672451218
"AT1G48860","EPSPS",1,"TRUE","Non DTG",1.692448394,3.073280249,6.776530377,7.086316443,0.070476565,0.962879356,0.910677595,0.583853338,0.249751466,0.433692211,0.79617839,0.0641814287180612
"AT1G49970","CLPR1",1,"TRUE","Non DTG",30.56556588,27.2037205,87.74828123,79.64816329,-0.073233631,0.843585178,-0.039161755,0.989184187,0.34833236,0.341548623,-0.028373529,0.0028679575149824
"AT1G50370","AtFYPP1",1,"FALSE","Non DTG",2.717864403,2.855397866,7.425706937,4.317913086,-0.369452971,0.590259959,-0.107723805,0.987703677,0.366007496,0.661291186,0.853412476,0.0397988798046747
"AT1G50430","7RED",1,"FALSE","Non DTG",11.34004156,7.975460857,26.26013521,28.23560821,0.408680719,0.084537907,-0.320693654,0.897843151,0.43183485,0.282461097,-0.6124275,-0.131061313095457
"AT1G50570",NA,1,"FALSE","Non DTG",5.175015348,4.098722346,9.856539047,5.508332087,-0.799074045,0.171532027,-0.275666451,0.950627084,0.525033719,0.744094997,0.50307674,0.220277906071364
"AT1G50670","OTU2",1,"TRUE","Non DTG",3.483147346,2.36512959,8.998525037,3.108039416,-0.885053053,0.438614711,-0.341878593,0.952264185,0.387079808,0.760971556,0.975211476,0.302580692489994
"AT1G50732",NA,1,"TRUE","Non DTG",2.922487418,3.598652784,35.45556392,34.97399428,-0.161520507,0.915784563,0.162716408,0.986063809,0.082426765,0.102895104,0.319989568,-0.0262820367173789
"AT1G51110","FBN10",1,"TRUE","Non DTG",7.387613962,9.638319923,26.93349988,27.33923014,0.238078442,0.559876274,0.376244812,0.922018668,0.274290901,0.352545404,0.362102304,0.0895757786515429
"AT1G51160","AtBET5",1,"TRUE","Non DTG",4.141526901,2.158063422,12.55776353,9.188294185,-0.226335314,0.931427439,-0.162754807,0.982163253,0.329798128,0.234870954,-0.489714899,0.0368371603473544
