geneID,Ribo_Mock_RPKM_AVG,Ribo_IC_RPKM_AVG,RNA_Mock_RPKM_AVG,RNA_IC_RPKM_AVG,RNAlog2fc,RNA_adjp,Ribolog2fc,Ribo_adjp,TE_Mock,TE_IC,log2_TEfc
AT5G14970,14.39964327,13.34654953,46.0194267,45.38889311,0.121347397,0.910440499,-0.03649218,0.991579971,0.312903578,0.294048799,-0.089662555
AT5G15020,4.942280662,5.492666812,5.187966321,3.650992563,-0.378769679,0.641192267,0.24488989,0.901612329,0.952643166,1.504431115,0.659210223
AT5G15090,20.17370203,21.09091501,65.06105573,49.78588327,-0.341221967,0.565568719,0.037352347,0.99143278,0.310073389,0.423632436,0.450203339
AT5G15200,55.16295593,34.97405261,328.7774825,328.1650723,-0.075567215,0.874111818,0.009156419,0.996883172,0.167782038,0.106574573,-0.65472499
AT5G15320,10.33025112,7.177152378,57.41213611,84.3651043,-0.007943019,0.996480911,0.496927453,0.826572537,0.179931489,0.085072524,-1.080682519
AT5G15350,25.38100097,18.82597906,79.37382499,33.32947994,-0.679779248,0.199273529,-0.06359835,0.987703677,0.319765376,0.564844669,0.820840452
AT5G15400,4.271203255,4.630696661,6.063765637,4.06339013,-0.484746941,0.451401745,0.183268856,0.953728363,0.704381322,1.139614094,0.69411681
AT5G15410,18.50405845,7.928592544,49.70743221,17.53930747,-1.436980611,3.88202E-17,-1.106396933,0.00061213,0.372259391,0.45204707,0.280164757
AT5G15450,28.3454941,25.93749368,33.85608756,24.1883777,-0.419075689,0.019925653,-0.014008809,0.993885949,0.837234782,1.072312249,0.357020914
AT5G15470,2.290702073,1.765508185,3.853422683,2.002708765,-0.395708566,0.811178749,-0.232486267,0.970346925,0.594459072,0.881560123,0.56848148
AT5G15490,6.906641203,4.961564693,9.796244908,16.64081894,0.730023716,0.036853556,-0.300471515,0.917987537,0.705029454,0.298156281,-1.2416148
AT5G15540,1.598520754,1.966699201,2.163987298,3.177977733,0.617377059,0.173453462,0.291274062,0.928927481,0.7386923,0.618852417,-0.25537814
AT5G15610,2.572903075,2.345915467,8.626311214,10.65359772,0.415816789,0.543453589,0.16013511,0.978293689,0.29826226,0.220199366,-0.437771122
AT5G15640,3.418535431,4.123670458,7.18082358,6.54657742,-0.084243831,0.956863766,0.282664897,0.953728363,0.476064534,0.62989715,0.403959129
AT5G15650,35.70187124,44.08141058,182.4194919,269.2247446,0.538179453,0.005784495,0.35231872,0.389504549,0.195713029,0.163734618,-0.257380424
AT5G15680,2.401497021,2.910741156,3.306370262,3.70677455,0.110568895,0.935926433,0.389607567,0.828547374,0.726324286,0.78524904,0.112536453
AT5G15730,2.190147093,5.744539519,9.668285133,13.0287766,0.692568038,0.338331372,1.102115917,0.332731964,0.226529013,0.44091166,0.960793789
AT5G15780,13.86526636,12.5193355,22.30765109,22.5359526,-0.007359771,0.996823316,-0.047161669,0.989950827,0.621547571,0.555527238,-0.162007166
AT5G15850,17.60736695,3.508581157,35.71596461,11.20670681,-1.379985222,0.019436398,-1.829987865,9.62605E-05,0.4929831,0.313078696,-0.655012848
AT5G15870,3.755981839,27.10532856,9.052120906,65.59688271,2.823726646,8.80663E-27,2.762403246,3.16375E-19,0.414928377,0.41321062,-0.005984995
AT5G15950,12.76868969,5.174546127,22.75209114,19.47771558,-0.082632406,0.961948553,-1.01980901,0.170118111,0.5612095,0.265664939,-1.078931587
AT5G15970,39.59885271,12.51104531,247.281607,234.166747,-0.333613184,0.022275791,-0.485234644,0.583853338,0.160136668,0.053427933,-1.583637583
AT5G16010,20.0387985,19.70672318,71.48090977,56.8634629,-0.182839148,0.797843089,0.051569697,0.988742131,0.280337765,0.346562136,0.305947933
AT5G16030,8.592864418,9.675269316,49.87721587,35.0559103,-0.27909188,0.413418596,0.264770804,0.890513824,0.172280354,0.275995381,0.679885927
AT5G16050,5.33068781,11.37236459,29.2166628,26.94986985,-0.177314786,0.836004868,0.771327434,0.587220481,0.182453686,0.421982171,1.209651753
AT5G16070,3.641676467,2.30408794,5.023626526,8.931071866,0.904405602,0.233729313,-0.298640884,0.938037002,0.724909873,0.257985601,-1.490511093
AT5G16110,10.66322718,16.10600614,60.51110997,69.35007157,0.49264624,0.002344883,0.390527703,0.873896222,0.176219329,0.232242098,0.398257336
AT5G16120,10.71463317,6.016888623,17.28023707,11.35837889,-0.27577009,0.835335576,-0.839528117,0.546757914,0.620051283,0.529731283,-0.227126834
AT5G16130,17.10332348,11.69977602,88.24456707,76.21714128,0.098230979,0.938697461,-0.352328875,0.878842945,0.193817297,0.153505836,-0.336403821
AT5G16150,21.23588971,18.95818048,46.77561773,54.68769658,0.351864443,0.027604324,-0.0011637,0.999363834,0.453994853,0.346662626,-0.389143638
AT5G16180,1.41948988,1.389425486,2.674980989,2.768999651,0.207660845,0.917477985,-0.008700288,0.998844586,0.530654194,0.501778859,-0.080720331
AT5G16210,2.567237111,2.740513481,4.706383908,7.145105397,0.562713855,0.277328838,0.094555646,0.987121396,0.545479749,0.383551162,-0.508106602
AT5G16220,4.374340183,3.765806654,11.14464889,10.04616668,-0.027774873,0.989721267,-0.054315951,0.991579971,0.392505877,0.374850107,-0.06640044
AT5G16270,6.800609718,8.237390753,5.477674908,8.905348074,0.669704939,0.255232327,0.322173769,0.831990072,1.241513933,0.924993687,-0.424585027
AT5G16280,2.148790008,3.5823354,3.233706472,3.788298215,0.203427135,0.884981249,0.589788029,0.646580127,0.664497544,0.945631837,0.509014741
AT5G16300,4.09968783,3.932744854,6.153126515,4.051702327,-0.254224204,0.808203855,-0.028528964,0.993889967,0.666277188,0.970640125,0.542814002
AT5G16370,8.580877102,7.02524228,35.31430503,15.92927624,-1.044385923,1.92894E-07,-0.77147578,0.128412786,0.242985869,0.441027086,0.859994846
AT5G16390,24.93361919,15.09136412,91.34160618,91.5640547,0.044206559,0.96236087,-0.343119797,0.815840353,0.272971105,0.16481756,-0.727878283
AT5G16400,19.18567616,16.64894089,66.6624458,53.75894732,-0.078223193,0.916036097,-0.074259667,0.987703677,0.287803364,0.309696185,0.105770155
AT5G16440,3.436518297,2.845417975,11.76321719,18.03390651,0.418139161,0.762373124,-0.174670926,0.981023779,0.292141022,0.157781564,-0.888736312
AT5G16470,13.7216638,17.002639,92.86374113,97.49952988,-0.113304227,0.879571939,-0.226847434,0.957770699,0.147761264,0.174386882,0.239023403
AT5G16540,2.256407429,2.516864782,8.59627589,6.319733592,-0.313037906,0.894614339,0.163403213,0.982744851,0.262486623,0.398254886,0.601448161
AT5G16590,7.976399865,7.895565899,10.81580892,7.014573514,-0.418826307,0.740927811,0.091292466,0.982876393,0.737476034,1.125594576,0.61001921
AT5G16620,9.211675774,6.76184919,22.03563437,19.51030156,-0.051011612,0.964219283,-0.506504291,0.742144263,0.418035425,0.346578405,-0.27044344
AT5G16650,4.287798322,4.983754851,24.16789437,8.867868927,-0.6232383,0.238081896,-0.266591206,0.964068412,0.177417124,0.562001411,1.663428487
AT5G16660,7.72821153,4.378402251,42.09240326,25.05736104,-0.436923492,0.404164084,0.653122586,0.75838555,0.1836011,0.17473517,-0.07140468
AT5G16680,3.609784874,3.881396492,3.144397471,4.188376396,0.588712092,0.17008709,0.190261925,0.949613625,1.148005272,0.926706706,-0.308944551
AT5G16710,17.92282328,13.77975947,65.9053968,49.62600997,-0.172375627,0.770110016,-0.707993536,0.37268925,0.271947733,0.277672121,0.030052935
AT5G16715,3.869299238,4.339061586,8.220040455,9.111577204,0.375833248,0.450252337,0.302180785,0.906973926,0.470715352,0.476214105,0.016755446
AT5G16730,2.411620852,2.304177475,4.868064784,3.448092557,-0.046259343,0.987419888,0.127824833,0.982744851,0.495396212,0.668246991,0.4317986
AT5G16760,4.431880124,3.467534274,14.7938903,10.48444427,-0.682552379,0.363372185,-0.310019158,0.940145924,0.29957503,0.330731337,0.142742374
AT5G16780,1.501136217,2.478592833,4.104747367,2.2444807,-0.629046317,0.329486018,0.713454759,0.737099472,0.365707334,1.104305701,1.594378138
AT5G16830,10.74840939,13.807603,36.05378615,44.21879262,0.377253812,0.596107883,0.369547346,0.878702586,0.298121516,0.312256445,0.066830849
AT5G16880,8.058682499,6.018213771,27.0768928,26.29382841,0.09564305,0.88951426,-0.214420901,0.953728363,0.29762213,0.228883131,-0.378870664
AT5G16910,15.71229533,25.37706481,28.33850801,59.87148268,1.199134434,2.26359E-23,0.710610281,0.00033314,0.554450337,0.423858967,-0.387473934
AT5G16970,2.339564515,2.493758394,6.163390835,2.193432285,-1.283456946,0.014336932,-0.239186431,0.959658209,0.379590485,1.13692062,1.582615795
AT5G17020,4.986384222,8.143773264,6.917189553,8.320741805,0.1668742,0.787177807,0.771436225,0.150412875,0.720868524,0.978731639,0.441177181
AT5G17170,23.26138316,13.96648471,87.29959026,72.43478408,-0.145259843,0.901073188,-0.185892228,0.938029777,0.266454666,0.192814611,-0.466675718
AT5G17190,8.251994051,10.3422463,36.58415519,32.93435279,-0.300520311,0.727336641,0.514011597,0.873896222,0.225561968,0.314026098,0.477360626
AT5G17230,58.50186591,60.98222202,132.968912,129.174044,0.049914536,0.894149119,0.141591824,0.899651201,0.439966493,0.472093465,0.101678857
AT5G17280,6.575641703,4.075823346,42.03161197,18.43316749,-1.138690534,0.039127401,-0.625979184,0.86876,0.156445147,0.221113563,0.49913062
AT5G17350,10.84124482,10.56864488,25.00329947,54.73147738,1.278371466,0.000353295,0.68388065,0.631101839,0.433592568,0.193099938,-1.166992329
AT5G17380,8.645446042,5.364880872,12.67861755,6.72622752,-0.783780094,0.047458255,-0.732592441,0.532224008,0.681891855,0.797606215,0.226133698
AT5G17530,1.764292645,2.358474428,4.30713076,2.41880295,-0.545430344,0.693617677,0.32546135,0.952264185,0.409621333,0.975058521,1.251197955
AT5G17560,11.78600647,11.30625664,50.50393591,35.83955601,-0.123647789,0.90200603,-0.128990522,0.983876931,0.233368078,0.315468658,0.434889447
AT5G17630,6.163989288,8.330922004,13.93644982,9.113213709,-0.209651227,0.95081308,0.371704578,0.876460377,0.442292648,0.914158525,1.047443107
AT5G17670,3.644017785,4.091441631,24.9023265,19.57952399,-0.29976086,0.659944737,0.164055456,0.980883909,0.146332423,0.208965327,0.514014111
AT5G17710,4.588421358,3.63636703,29.18655014,25.84817514,-0.083742167,0.931860502,-0.554630768,0.814690997,0.157210131,0.14068177,-0.160258795
AT5G17770,5.925245612,8.101129189,31.30629032,19.67609298,-0.81072548,0.038899699,0.216285004,0.954670522,0.189266935,0.411724482,1.121256843
AT5G17790,1.859053593,1.799530489,3.627049128,4.07932275,0.206237252,0.884964831,-0.002460807,0.999363834,0.512552637,0.441134619,-0.216481185
AT5G17850,5.891898037,3.627327703,4.835007252,3.956874411,-0.159826508,0.920588354,-0.621238416,0.789654453,1.218591355,0.916715399,-0.410668598
AT5G17860,3.190972112,2.241158711,7.331785655,5.358171526,-0.349077829,0.647249875,-0.491162097,0.893940027,0.435224414,0.418269311,-0.057327337
AT5G17870,38.56506915,33.65274243,348.8366709,383.0722745,0.225000748,0.428415612,-0.33204664,0.846162176,0.110553369,0.08784959,-0.331635523
AT5G17890,2.392051426,1.514419037,4.181861683,3.324792786,-0.138227781,0.915784563,-0.466501683,0.813033124,0.572006347,0.455492758,-0.328603039
AT5G17910,2.380463745,2.757484661,2.735906519,3.222026859,0.243096862,0.843780853,0.001578813,0.999363834,0.870082266,0.85582299,-0.023839379
AT5G17920,201.1387174,151.0009795,353.8271219,324.3361692,-0.028745316,0.928748446,-0.377180427,0.009032201,0.568466081,0.46556935,-0.288078186
AT5G17990,4.424125065,5.615308759,13.84856094,16.26843628,0.273932105,0.696994361,0.50697185,0.804102054,0.319464606,0.345165857,0.111633664
AT5G18110,5.405908876,5.469340658,23.24473568,29.45180501,0.173178148,0.851029372,-0.163966534,0.977375972,0.232564868,0.185704769,-0.324622305
AT5G18150,4.587902178,14.05720674,28.79063345,123.1147122,2.144403041,3.41061E-09,1.347179536,0.313933968,0.159353985,0.114179747,-0.480928325
AT5G18170,11.77498021,8.815909138,37.91206735,26.71531273,-0.335801573,0.610267057,0.188700337,0.936826375,0.310586603,0.329994608,0.087446848
AT5G18190,3.498779524,4.829898663,6.159441648,5.686669819,-0.070045301,0.966101551,0.265448119,0.922062997,0.568035177,0.849336926,0.5803567
AT5G18230,5.715674233,6.353237683,11.85182834,10.93445791,-0.100876848,0.902041989,0.140109243,0.964811001,0.48226097,0.581029049,0.268796239
AT5G18280,3.601574465,2.950489425,9.426288793,6.946987953,-0.307338591,0.669472127,-0.031983212,0.996057284,0.382077671,0.424714919,0.152628841
AT5G18310,9.78503097,4.078377304,23.13714205,25.28085022,0.390079696,0.723359468,-0.430088635,0.921874278,0.422914418,0.161322791,-1.39041548
AT5G18400,12.29277256,16.99560106,30.77919011,69.56183599,1.129910801,1.03399E-05,0.560224701,0.547586906,0.399385836,0.244323641,-0.708989699
AT5G18410,2.920561534,3.274822331,4.801040368,4.192211427,0.079484504,0.960313888,0.264137153,0.937980091,0.608318471,0.781168218,0.360806445
AT5G18420,2.780102284,1.442909986,4.306787229,5.33562804,0.304070463,0.871619701,-0.631006948,0.846328658,0.645516515,0.270429268,-1.255202705
AT5G18470,2.620034017,4.222198332,4.118982209,8.414913882,0.921321751,0.255959427,0.507844954,0.901176514,0.636087724,0.501751817,-0.342251806
AT5G18480,4.860465256,9.266643006,13.97475011,23.99120723,0.814374612,0.043159848,0.836439862,0.323817193,0.347803375,0.386251635,0.151269105
AT5G18490,8.586675931,17.76242129,13.02372954,28.99499903,1.162053209,0.000150974,0.903926145,0.095158304,0.659310062,0.612602928,-0.106004837
AT5G18500,5.384084283,5.516209934,11.99668048,8.112326533,-0.417077944,0.333537763,0.250252595,0.939534869,0.44879784,0.679978784,0.599424003
AT5G18520,10.40968145,13.02755068,22.68800984,21.07770235,0.093959715,0.935760083,0.349428759,0.871450789,0.458818624,0.618072618,0.4298524
AT5G18570,6.18137912,3.42486265,7.248723081,3.518453158,-0.948252828,0.207555349,-0.789684731,0.491018381,0.852754209,0.973400098,0.190902949
AT5G18580,5.65137324,5.555881529,10.84874317,14.12098602,0.309307845,0.642052369,0.029194994,0.994137552,0.520924235,0.393448554,-0.404898552
AT5G18600,29.41202674,18.51385317,208.0860803,280.5003083,0.411404621,0.009258813,0.263210497,0.856795714,0.141345479,0.066002969,-1.098622912
AT5G18610,3.098220122,3.956869947,7.211693699,12.10179472,0.785026431,0.107844906,0.300688272,0.935505558,0.429610609,0.326965548,-0.393890991
AT5G18630,5.318873157,6.662141977,11.33069204,20.01338159,0.528829586,0.279836367,0.148841089,0.971959027,0.469421739,0.332884373,-0.495863509
AT5G18660,11.09968096,11.74123572,25.50014225,16.98603395,-0.256001818,0.7346132,0.105895784,0.977375972,0.435279178,0.691228791,0.667222302
AT5G18670,27.29362446,21.46839627,62.97824914,38.05549038,-0.622296647,0.034765282,-0.283314185,0.731062115,0.43338176,0.564134007,0.380399472
AT5G18800,6.537363462,6.388146986,34.55142153,23.03244948,-0.537965423,0.470390591,0.470699684,0.916442123,0.189206787,0.277354217,0.551765818
AT5G19000,7.398320835,4.514859126,16.0741383,5.218657517,-0.564143258,0.153079463,-0.469498233,0.808039381,0.46026236,0.865138038,0.910473876
AT5G19010,6.89595048,7.294893287,11.84079568,16.20696365,0.387269369,0.298674495,0.184558984,0.948709768,0.582389112,0.450108573,-0.37171034
AT5G19050,1.785853045,1.370207327,4.796532973,3.480740998,-0.388639903,0.849659285,-0.1691814,0.984337283,0.372321645,0.393653917,0.080378344
AT5G19120,55.26993241,37.30883929,137.7493853,105.1743217,-0.33152799,0.017094925,-0.478497125,0.181930605,0.40123542,0.354733348,-0.177714004
AT5G19140,59.08346075,63.15443347,261.0100717,285.0073451,0.110109007,0.615056306,0.628531929,0.012429029,0.226364678,0.221588793,-0.03076394
AT5G19190,6.066040904,12.19162117,24.69834137,27.41322811,0.233891877,0.806782691,0.879624564,0.576518967,0.245605193,0.444734969,0.856604782
AT5G19220,40.57481592,39.48663152,100.8393454,105.4420773,0.132559436,0.517664308,-0.00038422,0.999983173,0.402370878,0.374486472,-0.103612287
AT5G19230,11.12093079,47.75557665,36.90718838,116.3661283,1.738082137,1.86966E-34,2.048714302,8.59152E-13,0.301321539,0.410390698,0.445694231
AT5G19240,95.46259733,138.2569372,347.897552,506.783627,0.646565218,4.19457E-05,0.606392571,0.014629119,0.274398589,0.272812557,-0.008363011
AT5G19250,38.11821438,38.91965349,187.0634138,192.6265098,0.2095332,0.4495234,0.203657525,0.909347084,0.203771617,0.202047234,-0.012260516
AT5G19260,2.019732848,2.507827439,6.298783923,7.924113763,0.295751933,0.838088436,0.070171215,0.992589008,0.320654411,0.316480494,-0.018902669
AT5G19290,6.937603911,3.32185069,13.25532229,11.11011297,-0.10996627,0.934252635,-0.821790267,0.507825036,0.523382514,0.298993422,-0.807751984
AT5G19330,3.539333432,3.354564549,10.44508748,10.39991382,0.156829132,0.87696402,0.01433966,0.996968648,0.338851488,0.322556956,-0.071099175
AT5G19370,9.564858495,7.654344606,37.57918194,30.97790919,-0.18951385,0.74214498,-0.250225501,0.950467107,0.254525458,0.24709042,-0.042770885
AT5G19390,4.758407671,5.515455846,10.02347182,10.31431749,0.108474133,0.928885241,0.032859879,0.993235243,0.474726498,0.534737839,0.171735189
AT5G19400,7.477181604,9.64112356,11.14834037,12.51709793,-0.049189081,0.963413635,0.243317969,0.889140862,0.670699077,0.770236329,0.199635553
AT5G19430,3.824786933,2.008451419,5.042409401,7.093780808,0.792608092,0.351057002,-0.642289499,0.859996219,0.75852368,0.283128486,-1.421737312
AT5G19440,2.760382088,1.599270164,6.946821114,3.089302423,-0.647899646,0.590182277,-0.566510735,0.892181608,0.397359028,0.517680028,0.381617536
AT5G19485,1.421352152,1.30032327,3.784261229,2.379057617,-0.692183402,0.521729001,-0.020402483,0.996968648,0.375595675,0.546570735,0.541227764
AT5G19510,22.48778495,17.20490987,141.2039755,157.5951864,0.227233769,0.450839156,-0.021520995,0.994887233,0.159257449,0.109171544,-0.544763989
AT5G19530,1.279049918,2.423554725,3.823290743,3.176484605,-0.503971358,0.739822045,0.856689398,0.731176934,0.33454163,0.762967565,1.189435976
AT5G19540,8.600855084,6.303748731,21.60682675,20.75165201,-0.022617967,0.985277812,-0.310907982,0.908589705,0.398061927,0.303770935,-0.390009051
AT5G19550,5.704032984,4.654779458,18.87627245,27.29935849,0.431160073,0.266396778,0.123925725,0.981413902,0.302180052,0.170508749,-0.825562659
AT5G19590,13.22166116,5.94660652,52.95154078,30.63220309,-0.748118731,0.184515822,-0.9246994,0.402773541,0.249693606,0.194129247,-0.363141391
AT5G19620,2.600008586,2.408777937,6.033268586,3.419825179,-0.627181229,0.643399275,-0.189122328,0.971959027,0.430945274,0.704357039,0.708802244
AT5G19690,6.087974722,6.094930019,8.82888617,3.79546186,-0.892169259,0.065105994,-0.093181934,0.981413902,0.689551842,1.60584673,1.219603276
AT5G19760,36.79066728,36.38323763,111.5947486,104.1316327,-0.038255486,0.943262951,0.061845087,0.982744851,0.329680991,0.349396593,0.083794834
AT5G19770,5.655634284,3.251099082,10.7913198,3.624633685,-0.594879021,0.348218802,-0.084806438,0.982744851,0.524091065,0.896945558,0.775202907
AT5G19780,3.731880208,1.927138625,4.828503949,3.725034397,-0.594386051,0.092867187,0.01775547,0.996883172,0.7728854,0.517347874,-0.579119814
AT5G19820,18.55401636,13.43563797,18.43847419,12.98152412,-0.358204592,0.110614356,-0.377839886,0.521257388,1.006266363,1.034981551,0.040592808
AT5G19850,8.490118446,9.578059777,15.14097953,11.28712127,-0.248692738,0.839515142,-0.142957519,0.957926244,0.560737727,0.848583049,0.597729721
AT5G19855,23.84326009,21.31706544,56.77433185,62.25054316,0.089470145,0.913711595,-0.137488487,0.969732935,0.41996549,0.34243983,-0.294420265
AT5G19860,9.030703366,11.7879833,33.67365423,29.26045911,-0.352459383,0.521964282,0.303150643,0.92462256,0.268183052,0.402863922,0.587074542
AT5G19900,3.007619094,1.533621523,6.016366865,4.925540916,-0.586874894,0.363372185,-0.066503554,0.989950827,0.499906199,0.311361036,-0.683069003
AT5G19940,84.8788673,79.57328296,308.0380521,248.5717894,-0.094872338,0.517600533,-0.025023616,0.989422922,0.275546695,0.320121938,0.216324723
AT5G19990,4.687721739,3.70055923,5.847638702,3.884654115,-0.093470579,0.955140301,-0.226307701,0.953640782,0.801643531,0.95260971,0.248924402
AT5G20010,20.67341516,21.51264575,74.02515157,103.5634515,0.405036345,0.062226973,-0.149586042,0.948642345,0.279275553,0.207724303,-0.427019277
AT5G20020,2.421500777,5.447711817,26.5305997,26.5834108,-0.245823093,0.677743846,0.272444051,0.948709768,0.091271996,0.204929001,1.166879985
AT5G20040,1.631326238,1.833365427,4.934487834,3.404497726,-0.011061386,0.996634936,0.291129132,0.958216631,0.330596871,0.538512748,0.703907428
AT5G20050,6.011730026,12.06920984,24.7304184,46.16938066,0.904088727,0.021714835,1.07867718,0.046609923,0.24309051,0.26141156,0.104829368
AT5G20060,5.748374315,2.679765403,21.69482858,11.84510838,-0.692208244,0.069938836,-0.685408992,0.768977036,0.264965187,0.226233929,-0.227987513
AT5G20080,5.490164723,5.613000079,20.99875842,18.25098251,-0.22531911,0.775666911,0.171659726,0.970346925,0.261451873,0.307545091,0.234252542
AT5G20140,6.708505262,6.027655836,18.6589282,9.725817673,-0.628796702,0.281997289,-0.397630827,0.889140862,0.359533259,0.61975826,0.78558036
AT5G20160,7.533294296,5.183959984,36.89152552,20.01225177,-0.659208137,0.610199208,-0.046562194,0.993885949,0.204201214,0.259039315,0.343179631
AT5G20165,2.873522565,6.462146271,14.58802531,13.91396527,0.29688697,0.903785697,0.145028395,0.987703677,0.196978172,0.464435992,1.23744401
AT5G20180,1.949546476,3.324552691,12.85343359,14.18114285,0.397485883,0.768833314,0.185921218,0.98206646,0.151675151,0.234434751,0.628201696
AT5G20190,16.26595341,12.07197276,58.99993633,38.24674513,-0.420070663,0.088675855,-0.423628422,0.789698208,0.275694423,0.31563399,0.195182489
AT5G20200,1.520236279,1.444457518,4.389361922,7.29919256,0.772548539,0.142502924,-0.004609242,0.999274118,0.346345621,0.197892781,-0.807493444
AT5G20230,129.6552793,189.7126597,790.2790979,1533.59919,1.040277016,1.19846E-70,0.723797274,6.40899E-05,0.164062645,0.123704199,-0.407352322
AT5G20250,108.3019837,97.47397144,331.9697311,232.2836533,-0.404471632,9.86722E-06,-0.113275696,0.833378374,0.326240538,0.419633367,0.363193336
AT5G20270,6.274845596,3.463869653,12.41919847,4.24170886,-0.827235101,0.492217209,-0.703960928,0.720465537,0.505253669,0.816621264,0.692659241
AT5G20280,10.59059589,7.393791429,13.22556609,8.51257852,-0.336349041,0.284808199,-0.532561329,0.347301053,0.800766925,0.868572479,0.117263855
AT5G20290,54.37952883,37.13446356,266.741187,221.094521,-0.229003268,0.201969546,-0.221912575,0.82680677,0.203866262,0.167957412,-0.279527582
AT5G20300,2.867126088,2.265578287,5.899922113,2.937451387,-0.865139895,0.130397932,-0.130333452,0.980463961,0.485959989,0.771273457,0.666404926
AT5G20350,5.326677382,10.84050468,14.2641362,33.14480952,1.222422391,0.000374238,0.952668403,0.180023876,0.373431472,0.327064926,-0.191266465
AT5G20480,3.746806584,4.765587781,5.958182345,5.720511386,0.16114177,0.932789145,0.238683424,0.932776132,0.628850607,0.833070238,0.405720813
AT5G20490,6.019691615,6.168880381,4.601530436,6.258831858,0.543744125,0.19443028,0.078213576,0.977375972,1.308193372,0.985628073,-0.408460557
AT5G20500,5.143149904,4.744423461,43.40676888,44.37300233,-0.073021859,0.945896426,0.223050927,0.966582294,0.118487278,0.106921398,-0.148181557
AT5G20610,2.62219237,2.22463092,2.811652141,2.80002441,0.064240055,0.983396337,-0.396410627,0.906973926,0.932616212,0.794504117,-0.231228814
AT5G20630,19.94331631,16.36997033,80.02794714,69.17117191,-0.100287977,0.857784809,-0.164929392,0.964811001,0.249204397,0.236658855,-0.074520621
AT5G20650,13.35224845,8.824310347,42.51427673,45.18059984,0.133524719,0.94925199,-0.463238641,0.899651201,0.31406505,0.195311934,-0.6852833
AT5G20700,16.88942385,11.89486134,71.99960005,54.92904859,-0.29522642,0.541828898,-0.31337472,0.901612329,0.234576634,0.216549561,-0.115362072
AT5G20720,55.31264745,37.15729057,189.7692341,122.8607218,-0.561710481,0.505848473,-0.427101269,0.491893733,0.291473208,0.302434253,0.053258264
AT5G20730,4.192289452,4.003150655,5.210790187,3.123955574,-0.489736603,0.333905774,-0.036764943,0.992536659,0.80454006,1.281436487,0.671525811
AT5G20830,2.842421542,3.668971533,7.969614843,10.05386124,0.305544084,0.598132091,0.28791339,0.93175614,0.356657329,0.364931587,0.033087409
AT5G20840,5.773101024,4.57019834,6.569414074,3.860905223,0.028320673,0.981376755,-0.315258065,0.864081627,0.878784768,1.183711611,0.429735869
AT5G20890,6.384849962,4.767563522,17.60082762,19.34075813,0.082660326,0.924323233,-0.342261586,0.901612329,0.362758508,0.246503446,-0.557401637
AT5G20900,21.89164898,6.208066627,58.50714623,49.17756449,-0.157657198,0.836053725,-0.982327688,0.197386167,0.374170514,0.126237781,-1.56755212
AT5G20920,4.34278991,4.100994495,23.8104893,21.53887253,-0.04908957,0.981281699,-0.367306578,0.913839092,0.18238978,0.190399683,0.062006181
AT5G20950,4.292593229,3.025543838,10.35746887,9.950883975,-0.125415042,0.905437541,-0.135861701,0.978293689,0.414444232,0.304047745,-0.446880092
AT5G20990,3.504836978,3.31402423,7.823614962,9.58320886,0.262227537,0.751891252,-0.101710363,0.987459256,0.447981783,0.345815716,-0.373436632
AT5G21040,3.573982122,2.351895262,10.77921416,6.130818828,-0.768472609,0.306576961,-0.533395819,0.836533171,0.331562401,0.383618458,0.210391723
AT5G21060,5.017965984,2.83024348,12.31556009,9.143152231,-0.271674744,0.843780853,-0.655195867,0.761143727,0.407449271,0.30954789,-0.396457826
AT5G21090,33.25434376,57.01255301,142.315884,211.1731346,0.620239111,1.13123E-07,0.830638922,0.012489862,0.233665722,0.269980143,0.20840719
AT5G21100,2.565675343,2.259174143,5.545874359,7.452630184,0.37485218,0.648657599,-0.312886412,0.943661442,0.462627744,0.30313783,-0.609877883
AT5G21105,4.109692923,4.544846919,12.78128695,16.84412538,0.326689446,0.757363572,0.164375085,0.970346925,0.321539837,0.269817923,-0.253011308
AT5G21160,5.892970762,4.851394189,11.63653989,11.34444154,-0.05053456,0.97533758,-0.293895417,0.875877317,0.506419504,0.427645043,-0.243919153
AT5G21170,18.11431436,13.0702973,62.42548679,71.61364799,0.192043395,0.771362638,-0.557837661,0.563828357,0.29017498,0.182511262,-0.668937635
AT5G21222,2.428544036,2.378470153,4.960002383,4.38822736,-0.199015444,0.906742238,-0.0171642,0.996883172,0.489625579,0.542011605,0.146644813
AT5G21274,6.92611424,7.722255871,25.65371277,12.27707349,-0.565224192,0.263920187,-0.213518952,0.970346925,0.269984867,0.628998098,1.220177107
AT5G21326,5.951732676,4.121007904,8.174276814,12.76941456,0.80118291,0.010471949,-0.127425538,0.9805112,0.728105105,0.32272489,-1.173841876
AT5G21430,19.24590948,16.21051883,73.94361848,55.12378075,-0.317264082,0.700851044,-0.124755778,0.973429971,0.260278167,0.294074873,0.176129222
AT5G21482,3.066205479,2.917293413,7.021873995,4.918698828,-0.291530225,0.781606232,-0.100853149,0.987703677,0.436664839,0.593102671,0.441755501
AT5G21920,23.89099033,20.62969907,111.0947459,95.86358699,-0.151025799,0.559876274,-0.117819775,0.971959027,0.215050587,0.215198489,0.000991878
AT5G21930,12.34146913,11.91361646,28.24987347,23.59881166,-0.155859478,0.568533941,0.011402478,0.996883172,0.436868121,0.504839677,0.208627469
